gla_id,borough,species_name,common_name,display_name,load_date,easting,northing,longitude,latitude
glaid_330816,Hillingdon,,Birch White-barked Himalayan,Birch,20180214,509833,179872,-0.41884015748211523,51.507132537774829
glaid_330994,Hillingdon,,Hornbeam Common,Hornbeam,20180214,507918,182053,-0.4457449900171585,51.527100455378196
glaid_331279,Hillingdon,,Sycamore,Maple,20180214,505830,182207,-0.47578584233454435,51.528882065827247
glaid_331448,Hillingdon,,Pear Callery Chanticleer,Pear,20180214,511148,186948,-0.39766592028841924,51.570469480741615
glaid_331526,Hillingdon,,Beech Copper,Beech,20180214,510587,187286,-0.40565075061275874,51.573620266159239
glaid_331546,Hillingdon,,acacia spp,Other,20180214,510899,187208,-0.4011680362298235,51.572854300972722
glaid_331906,Hillingdon,,Ash Common,Ash,20180214,511237,186778,-0.3964317895543808,51.568922160490025
glaid_332163,Hillingdon,,Apple Pillar,Apple,20180214,509809,182265,-0.41843115230029465,51.528639972185751
glaid_332204,Hillingdon,,Cherry Kanzan,Cherry,20180214,509983,182377,-0.4158932239886684,51.529613756565993
glaid_332839,Hillingdon,,Maple Norway Crimson King,Maple,20180214,511440,188074,-0.39308898335369191,51.580532059846661
glaid_333898,Hillingdon,,Ash Common,Ash,20180214,511302,188957,-0.39481013499570861,51.588498361573123
glaid_333948,Hillingdon,,Ash Common,Ash,20180214,509908,187584,-0.41535305540805251,51.576425924070058
glaid_334064,Hillingdon,,Wing-nut Caucasian,Other,20180214,510226,188233,-0.41056517395881981,51.582203365717362
glaid_334074,Hillingdon,,Beech Common,Beech,20180214,510137,188139,-0.41187733650955521,51.581370472780584
glaid_334104,Hillingdon,,Maple Norway,Maple,20180214,509472,187725,-0.42159693259353598,51.577777947869841
glaid_334260,Hillingdon,,Beech Common,Beech,20180214,504316,190915,-0.49503256128352646,51.607432473014818
glaid_334820,Hillingdon,,Sycamore Purple,Maple,20180214,508390,177137,-0.44046279819306933,51.482829195305087
glaid_335149,Hillingdon,,Rowan,Whitebeam,20180214,507620,184274,-0.44936078852833411,51.547119857940828
glaid_335157,Hillingdon,,Whitebeam Swedish,Whitebeam,20180214,507658,184503,-0.44874305457971952,51.549169092756408
glaid_336321,Hillingdon,,Sycamore,Maple,20180214,506564,185626,-0.46417478366074738,51.559470217895552
glaid_336418,Hillingdon,,Hornbeam Common Fastigiate,Hornbeam,20180214,508553,185421,-0.43556743778085,51.557251652981506
glaid_336611,Hillingdon,,acacia spp,Other,20180214,507847,185910,-0.44558870415838137,51.561781966372358
glaid_336700,Hillingdon,,Thorn Hybrid Cockspur,Hawthorn,20180214,506569,186080,-0.46396812712154778,51.563549026271168
glaid_336702,Hillingdon,,Lime Common,Lime,20180214,506573,186082,-0.46391260034809706,51.563569880529421
glaid_336772,Hillingdon,,Keaki,Other,20180214,507830,186264,-0.44572973403284044,51.564966142833455
glaid_337791,Hillingdon,,Oak English,Oak,20180214,509419,191074,-0.42132250333894566,51.607894175200371
glaid_338311,Hillingdon,,Cypress Lawson,Cypress,20180214,509016,191247,-0.42708314574162148,51.609526225763666
glaid_338457,Hillingdon,,Cherry Wild Plena,Cherry,20180214,510463,190804,-0.40633779573928736,51.605259357154843
glaid_339187,Hillingdon,,Ash Common,Ash,20180214,510394,189009,-0.40789772645255518,51.589145996094473
glaid_339408,Hillingdon,,Maple Norway Crimson King,Maple,20180214,508282,179497,-0.44128569188926392,51.504059068472785
glaid_339475,Hillingdon,,Oak Pin,Oak,20180214,509038,179266,-0.43047628057001763,51.501837730118012
glaid_339620,Hillingdon,,Apple Pillar,Apple,20180214,510129,178820,-0.41490372548449111,51.497614190165159
glaid_340007,Hillingdon,,Cherry Umineko,Cherry,20180214,512128,185952,-0.38384330152616902,51.561324644368462
glaid_340261,Hillingdon,,Cherry Wild,Cherry,20180214,511712,186177,-0.38976747516143567,51.563433815692612
glaid_340345,Hillingdon,,Tree of Heaven,Other,20180214,510849,185201,-0.40252853636651953,51.5548291709867
glaid_340381,Hillingdon,,Apple Pillar,Apple,20180214,511908,186557,-0.38683327772493986,51.566807844595658
glaid_340465,Hillingdon,,Honey-Locust,Other,20180214,512348,185905,-0.38068461208837784,51.560855770649923
glaid_340479,Hillingdon,,Ash Common,Ash,20180214,512027,186374,-0.38516378400421453,51.565141115917363
glaid_340725,Hillingdon,,Birch Silver,Birch,20180214,510671,180092,-0.40670041616680302,51.508939368851863
glaid_340994,Hillingdon,,Maple Field,Maple,20180214,510584,181067,-0.40764799866465612,51.517719651103313
glaid_341094,Hillingdon,,Gum Sweet,Other,20180214,510111,180755,-0.41455201561633198,51.515015684687476
glaid_341238,Hillingdon,,Apple CrabÂ Purple,Apple,20180214,509528,181173,-0.42282641042621016,51.518885062958255
glaid_341279,Hillingdon,,Maple Norway,Maple,20180214,509512,181546,-0.42293686370033168,51.52223883835947
glaid_342003,Hillingdon,,Pine Corsican ,Pine,20180214,507297,183093,-0.45437516576863951,51.536569899975888
glaid_342524,Hillingdon,,Oak English,Oak,20180214,506038,183276,-0.47246840960188602,51.538451507430068
glaid_342949,Hillingdon,,Hornbeam Common Fastigiate,Hornbeam,20180214,505448,181282,-0.48156871194655965,51.520633931452743
glaid_343352,Hillingdon,,Birch White-barked Himalayan,Birch,20180214,505751,179429,-0.47776117925246037,51.503925722534973
glaid_343954,Hillingdon,,Hawthorn Common,Hawthorn,20180214,508768,187071,-0.43195606922139962,51.572035961697679
glaid_344016,Hillingdon,,Poplar White,Poplar,20180214,509001,186861,-0.42865752728563966,51.570105299071173
glaid_344152,Hillingdon,,Hornbeam Common,Hornbeam,20180214,509428,187314,-0.42235088881254135,51.574092324589195
glaid_344162,Hillingdon,,Hornbeam Common,Hornbeam,20180214,509437,187291,-0.42223095846430231,51.573888389713304
glaid_345332,Hounslow,Chamaecyparis lawsoniana,False Cypress,Cypress,20180214,514193,175516,-0.35745407704012938,51.467111321520719
glaid_345701,Hounslow,Crataegus monogyna,Thorn,Hawthorn,20180214,515403,177381,-0.33942658259383823,51.483631726992549
glaid_345805,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,515372,177997,-0.33966733431098017,51.489177106775195
glaid_345973,Hounslow,Populus species,Poplar,Poplar,20180214,520944,178641,-0.25924132882873563,51.493801123656873
glaid_346184,Hounslow,Unknown species - broadleaf,Unknown Broadleaf,Other,20180214,512825,177623,-0.37646008829008482,51.486325491613172
glaid_346203,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,512858,177613,-0.37599105877349476,51.486229974061231
glaid_346293,Hounslow,Populus nigra 'italica',Poplar,Poplar,20180214,521849,179113,-0.24604037739790496,51.497843464861106
glaid_346412,Hounslow,Ulmus glabra,Elm,Elm,20180214,512091,175896,-0.38757725089210365,51.470946480755998
glaid_346797,Hounslow,Betula pendula,Birch,Birch,20180214,514316,175598,-0.35565616041278358,51.467824393939416
glaid_347117,Hounslow,Aesculus hippocastanum,Chestnut,Chestnut/ Sweet Chestnut,20180214,518526,178381,-0.29414082628251553,51.491977713078775
glaid_347190,Hounslow,Pinus sylvestris,Pine,Pine,20180214,518292,178338,-0.29751694802213213,51.491640998202094
glaid_347342,Hounslow,Aesculus parviflora,Chestnut,Chestnut/ Sweet Chestnut,20180214,518352,178256,-0.29668058516225509,51.490891480395319
glaid_347550,Hounslow,Prunus padus,Cherry,Cherry,20180214,521254,177121,-0.2553010249702321,51.480074102952535
glaid_347577,Hounslow,Tilia x europaea,Lime,Lime,20180214,521494,177038,-0.25186521230451125,51.479273865259266
glaid_347684,Hounslow,Ilex aquifolium,Holly,Other,20180214,510468,177228,-0.41051101586482019,51.483244476742541
glaid_347731,Hounslow,Sequoia sempervirens,Coast Redwood,Other,20180214,510816,177018,-0.40557024825750815,51.481286335910539
glaid_347737,Hounslow,Fraxinus jaspidea"",Ash,Ash,20180214,510794,177046,-0.40588673107585649,51.481544220185576
glaid_347750,Hounslow,Quercus robur,Oak,Oak,20180214,510729,177045,-0.40682282921457558,51.481544351449777
glaid_347792,Hounslow,Populus alba,Poplar,Poplar,20180214,511933,172369,-0.39096600103847151,51.439277115081872
glaid_348150,Hounslow,Acer campestre,Maple,Maple,20180214,511420,172894,-0.39817856131311902,51.444097757571491
glaid_348215,Hounslow,Quercus robur,Oak,Oak,20180214,511549,172665,-0.39639222161314597,51.442018589870692
glaid_348397,Hounslow,Prunus avium,Cherry,Cherry,20180214,519885,177996,-0.27470891354041516,51.488224198204414
glaid_348438,Hounslow,Ficus carica,Fig,Other,20180214,519774,178063,-0.27627253370247457,51.488852378630384
glaid_348985,Hounslow,Fraxinus ornus,Ash,Ash,20180214,511644,171647,-0.39534373724199734,51.432848242275746
glaid_349122,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,521580,178210,-0.25022580809408579,51.489786735766543
glaid_349180,Hounslow,Aesculus hippocastanum,Chestnut,Chestnut/ Sweet Chestnut,20180214,521643,178027,-0.24938040112940774,51.488128506684227
glaid_349372,Hounslow,Tilia cordata,Lime,Lime,20180214,517755,177643,-0.30548859670079798,51.485503159953197
glaid_349510,Hounslow,Tilia x europaea,Lime,Lime,20180214,520621,178423,-0.26396058428672042,51.491906236541013
glaid_349512,Hounslow,Tilia x europaea,Lime,Lime,20180214,520599,178417,-0.26428344611794718,51.491863355608011
glaid_349536,Hounslow,Prunus avium,Cherry,Cherry,20180214,520484,178455,-0.26592480362523302,51.492226649398958
glaid_349659,Hounslow,Corylus colurna,Hazel,Hazel,20180214,518302,177725,-0.29758257283337286,51.486127831513556
glaid_349666,Hounslow,Liquidambar styraciflua,Sweet Gum,Other,20180214,518290,177727,-0.29775769493662529,51.486143862089868
glaid_349723,Hounslow,Populus nigra 'betulifolia',Poplar,Poplar,20180214,508334,172930,-0.44254969576944192,51.445020205092149
glaid_350159,Hounslow,Tilia x europaea,Lime,Lime,20180214,510255,174089,-0.41456412964489753,51.455069883903562
glaid_350363,Hounslow,Acer platanoides,Maple,Maple,20180214,510307,177601,-0.41272093913545438,51.486627619659011
glaid_350547,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,516718,178368,-0.32016552598094145,51.492236455001127
glaid_351093,Hounslow,Prunus 'kanzan',Cherry,Cherry,20180214,508398,172956,-0.441628265292068,51.445245357631507
glaid_351172,Hounslow,Populus nigra 'betulifolia',Poplar,Poplar,20180214,507828,172950,-0.44981887779626645,51.445294589582012
glaid_351445,Hounslow,Acer platanoides,Maple,Maple,20180214,517091,177080,-0.31523354663480546,51.480581762505651
glaid_351505,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,510742,173289,-0.40780084545803297,51.447785290026737
glaid_351734,Hounslow,Malus species,Apple,Apple,20180214,520786,177134,-0.26201962926117728,51.480291670399126
glaid_351839,Hounslow,Ilex aquifolium,Holly,Other,20180214,521445,177630,-0.25237576782774379,51.484604091166474
glaid_352269,Hounslow,Quercus robur,Oak,Oak,20180214,512285,172972,-0.38571266986755703,51.444628178958958
glaid_352330,Hounslow,Populus nigra 'italica',Poplar,Poplar,20180214,521485,177075,-0.2519849486111157,51.479607470760349
glaid_352865,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,516396,175945,-0.3256107596768425,51.470525860755259
glaid_353046,Hounslow,Sorbus aria,Sorbus,Whitebeam,20180214,515120,176018,-0.34394256500719511,51.471440830536054
glaid_353109,Hounslow,Prunus species,Cherry,Cherry,20180214,515045,176247,-0.34495190257740371,51.473509830561277
glaid_353146,Hounslow,Sorbus aria,Sorbus,Whitebeam,20180214,515057,176141,-0.34481659116704005,51.472553833403637
glaid_353286,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,512102,172498,-0.38848605658593616,51.440404862939829
glaid_353658,Hounslow,Quercus robur,Oak,Oak,20180214,513307,176004,-0.37003423568043164,51.47167781531973
glaid_353678,Hounslow,Malus tschonoskii,Apple,Apple,20180214,513307,176127,-0.37000052996118404,51.472785200196427
glaid_353846,Hounslow,Liriodendron tulipifera,Tulip Tree,Other,20180214,513408,176161,-0.36853740651031197,51.473073290121768
glaid_354280,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,518136,179196,-0.29948193204452889,51.499379551689721
glaid_354443,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,518387,178677,-0.29604573659562039,51.494667143942358
glaid_354488,Hounslow,Tilia x europaea,Lime,Lime,20180214,518444,178606,-0.29524044552146161,51.494010689136836
glaid_354736,Hounslow,Aesculus hippocastanum,Chestnut,Chestnut/ Sweet Chestnut,20180214,518681,178641,-0.29182479772257031,51.494282018633577
glaid_354877,Hounslow,Fagus sylvatica,Beech,Beech,20180214,518751,178518,-0.2908583194446836,51.493160977882077
glaid_354945,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,518655,178396,-0.29227720808239088,51.492082779499704
glaid_355190,Hounslow,Betula pendula,Birch,Birch,20180214,512099,175001,-0.38773836300247322,51.462903279428737
glaid_355359,Hounslow,Quercus robur,Oak,Oak,20180214,512249,174216,-0.38583912544608251,51.455815481880528
glaid_355659,Hounslow,Quercus robur,Oak,Oak,20180214,512078,173814,-0.38841632358261668,51.452237817307541
glaid_355707,Hounslow,Platanus x hispanica,Plane,Plane,20180214,518781,178551,-0.29040662504519454,51.493452041852436
glaid_355749,Hounslow,Pinus sylvestris,Pine,Pine,20180214,518820,178581,-0.28983790587090674,51.493713521404274
glaid_355972,Hounslow,Liriodendron tulipifera,Tulip Tree,Other,20180214,518941,178700,-0.28805856082719106,51.494758553299697
glaid_355978,Hounslow,Fraxinus ornus,Ash,Ash,20180214,518926,178676,-0.28828572649242662,51.494539757449083
glaid_356009,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,518866,178599,-0.28917407457962363,51.493860306989873
glaid_356024,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,518840,178613,-0.28953369660931028,51.493989647027483
glaid_356119,Hounslow,Fagus sylvatica,Beech,Beech,20180214,519043,178797,-0.28655312062810501,51.495604332825557
glaid_356271,Hounslow,Liquidambar styraciflua,Sweet Gum,Other,20180214,519159,179060,-0.28479707488280936,51.497943657884491
glaid_356389,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,520998,177062,-0.25900008761336307,51.479599425690786
glaid_356484,Hounslow,Acer pseudoplatanus,Maple,Maple,20180214,516688,176128,-0.32133680111887486,51.472110357732369
glaid_356562,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,516188,178762,-0.32767539036428334,51.495884057943769
glaid_356672,Hounslow,Sambucus nigra,Elder,Other,20180214,513174,177542,-0.37146171366000758,51.485530512527866
glaid_356923,Hounslow,Acer campestre,Maple,Maple,20180214,512550,174497,-0.38141789639741491,51.458284973331224
glaid_357089,Hounslow,Fraxinus excelsior,Ash,Ash,20180214,519101,178920,-0.28568093370432884,51.496695850329729
glaid_357341,Hounslow,Taxus baccata,Yew,Other,20180214,519153,179301,-0.28480638148437121,51.500113651875083
glaid_357815,Hounslow,Quercus robur,Oak,Oak,20180214,518732,179075,-0.29094332015481739,51.498168265701402
glaid_358031,Hounslow,Crataegus monogyna,Thorn,Hawthorn,20180214,514030,174884,-0.3599929344468179,51.461470894051196
glaid_358122,Hounslow,Quercus robur,Oak,Oak,20180214,512226,173952,-0.38624361489826392,51.453447075783146
glaid_358244,Hounslow,Acer campestre,Maple,Maple,20180214,510571,172168,-0.41061027310320192,51.437744818307927
glaid_358478,Kensington and Chelsea,Acer freemanii 'autumn blaze',Maple,Maple,20180214,523894,180068,-0.2162600241674458,51.505989288690614
glaid_358649,Kensington and Chelsea,Acer platanoides columnare,Norway Maple,Maple,20180214,525080,180388,-0.1990656765988128,51.508604118596139
glaid_358748,Kensington and Chelsea,Acer platanoides crimson king,Purple Norway Maple,Maple,20180214,523436,181303,-0.22242243357912966,51.517185779567619
glaid_358774,Kensington and Chelsea,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,525269,179078,-0.19681581370471754,51.496786736790831
glaid_358819,Kensington and Chelsea,Acer saccharinum,Silver Maple,Maple,20180214,523305,181869,-0.22412318882394336,51.52229944156246
glaid_358896,Kensington and Chelsea,Ailanthus altissima,Tree Of Heaven,Other,20180214,523560,181928,-0.2204159634544369,51.522773811428074
glaid_358910,Kensington and Chelsea,Albizia julibrissin,Persian Silk Tree,Other,20180214,525780,179044,-0.18946178588362764,51.496371290218406
glaid_358966,Kensington and Chelsea,Alnus incana 'laciniata',Alder,Alder,20180214,526136,177283,-0.18497658359167174,51.480458096132082
glaid_359026,Kensington and Chelsea,Amelanchier arborea robin hill,June Berry,Other,20180214,523467,181365,-0.22196582088699557,51.517733690707253
glaid_359027,Kensington and Chelsea,Amelanchier arborea robin hill,June Berry,Other,20180214,523458,181361,-0.2220909269989563,51.51770411355524
glaid_359560,Kensington and Chelsea,Corylus colurna,Hazel,Hazel,20180214,527733,178526,-0.16153936343896427,51.491273385048565
glaid_359607,Kensington and Chelsea,Corylus colurna,Hazel,Hazel,20180214,524211,181110,-0.21133706782669182,51.515278133107287
glaid_359709,Kensington and Chelsea,Crataegus crus-galli,Thorn,Hawthorn,20180214,524755,181209,-0.20346030044511357,51.5160552013432
glaid_359888,Kensington and Chelsea,Ginkgo biloba,Maidenhair Tree,Other,20180214,525750,178677,-0.19003019382900263,51.493078027227334
glaid_360029,Kensington and Chelsea,Liquidamber styraciflua,Sweet Gum,Other,20180214,524411,180316,-0.20872758261395497,51.508097423603274
glaid_360031,Kensington and Chelsea,Liquidamber styraciflua,Sweet Gum,Other,20180214,524281,180685,-0.21046835651873902,51.511444001268607
glaid_360276,Kensington and Chelsea,Malus tschonoskii,Apple,Apple,20180214,523610,181293,-0.21992090438322931,51.517059719018704
glaid_360524,Kensington and Chelsea,Platanus orientalis,Plane,Plane,20180214,525588,179024,-0.19224209642665177,51.49622983369251
glaid_360530,Kensington and Chelsea,Platanus orientalis,Plane,Plane,20180214,527602,178332,-0.1634980690208945,51.489562225741857
glaid_360726,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,527502,178587,-0.16484149546982652,51.491870950617603
glaid_360794,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,525619,180551,-0.19125397124908755,51.509945187855166
glaid_361198,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,526452,177243,-0.18043670702994474,51.480036132248969
glaid_361419,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524520,179983,-0.20727378770554078,51.505081629314823
glaid_361440,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524406,180051,-0.20889413952525598,51.505724165382276
glaid_361477,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524364,180090,-0.20948689065137227,51.506078525309675
glaid_361512,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,525428,178084,-0.19487931080129714,51.487821127015465
glaid_361518,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,525518,178144,-0.19356272030944988,51.488333208513865
glaid_361558,Lambeth ,Acer,Maple,Maple,20180214,530882,174990,-0.11751726588876758,51.458780805571713
glaid_361721,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524726,180443,-0.20415325229458481,51.509173111911416
glaid_361869,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524754,181347,-0.20343037032082301,51.517292101171705
glaid_362059,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524513,181637,-0.20679237434245507,51.519949549643336
glaid_362139,Kensington and Chelsea,Platanus x hispanica,Plane,Plane,20180214,524028,181523,-0.21382924227294439,51.519029977560614
glaid_362821,Kensington and Chelsea,Prunus avium 'plena',Cherry,Cherry,20180214,524899,179343,-0.20205387009995809,51.499245659915594
glaid_362914,Kensington and Chelsea,Prunus avium 'plena',Cherry,Cherry,20180214,526155,177987,-0.18445021439733719,51.486786060486601
glaid_363099,Kensington and Chelsea,Prunus avium 'plena',Cherry,Cherry,20180214,525579,180074,-0.19199964588488805,51.505669981574648
glaid_363513,Kensington and Chelsea,Prunus species,Cherry,Cherry,20180214,525053,180716,-0.19934709139013712,51.511554363461897
glaid_363756,Kensington and Chelsea,Pyrus calleryana 'chanticleer',Pear,Pear,20180214,523352,181324,-0.22362943728365617,51.517392005595802
glaid_363895,Kensington and Chelsea,Pyrus calleryana 'chanticleer',Pear,Pear,20180214,524058,179868,-0.2139700778622034,51.504153256365235
glaid_364086,Kensington and Chelsea,Pyrus calleryana 'chanticleer',Pear,Pear,20180214,526338,177111,-0.18213042389148168,51.478874491508165
glaid_364197,Kensington and Chelsea,Pyrus calleryana 'chanticleer',Pear,Pear,20180214,524818,181256,-0.2025364610637026,51.516457397760512
glaid_364756,Kensington and Chelsea,Tilia x euchlora,Lime,Lime,20180214,524870,180321,-0.20211371319026539,51.508049285300231
glaid_364790,Kensington and Chelsea,Tilia x euchlora,Lime,Lime,20180214,524084,181706,-0.21294795682597856,51.520665763572346
glaid_365282,Lambeth ,Acer platanoides,Norway Maple,Maple,20180214,529420,170268,-0.14027047070905696,51.416679039933747
glaid_365318,Lambeth ,Acer platanoides,Norway Maple,Maple,20180214,530029,169891,-0.13166180204169251,51.413147395949771
glaid_365631,Lambeth ,Acer platanoides,Norway Maple,Maple,20180214,530107,176814,-0.12798540954121254,51.475345497632013
glaid_365850,Lambeth ,Acer platanoides purple variety,Maple,Maple,20180214,529564,171384,-0.13779601055047938,51.426678226902439
glaid_365869,Lambeth ,Acer platanoides purple variety,Maple,Maple,20180214,530484,172818,-0.12403575241389238,51.439351538171707
glaid_365961,Lambeth ,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,530927,172604,-0.11774614398736515,51.43732808734093
glaid_366046,Lambeth ,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,530800,174448,-0.11889579044842935,51.453926240835941
glaid_366050,Lambeth ,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,531555,174833,-0.10789734519868646,51.457209608048352
glaid_366590,Lambeth ,Acer saccharinum,Silver Maple,Maple,20180214,530067,175893,-0.12890519400431055,51.46708431094968
glaid_366863,Lambeth ,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,530231,170790,-0.12842164776499712,51.4211809895518
glaid_367216,Lambeth ,Alnus glutinosa,Common Alder,Alder,20180214,530663,178099,-0.11952197104789336,51.486771822260067
glaid_367342,Lambeth ,Betula ermanii,Birch,Birch,20180214,529245,173120,-0.14174164703478703,51.442352022376106
glaid_367677,Lambeth ,Betula pendula,Birch,Birch,20180214,531737,176536,-0.10464086852345966,51.472474123413178
glaid_367742,Lambeth ,Betula pendula 'dalecarlica',Birch,Birch,20180214,530781,177194,-0.11815835038477403,51.478609870627025
glaid_368893,Lambeth ,Crataegus species,Thorn,Hawthorn,20180214,530584,177881,-0.12072984440546733,51.484824511491404
glaid_369115,Lambeth ,Fraxinus excelsior,Ash,Ash,20180214,532503,175303,-0.094083317320686088,51.461210585964103
glaid_369289,Lambeth ,Fraxinus excelsior,Ash,Ash,20180214,530836,170896,-0.1196834510206929,51.421998844897445
glaid_369342,Lambeth ,Fraxinus excelsior,Ash,Ash,20180214,532479,175613,-0.0943007627837565,51.464008130126075
glaid_369392,Lambeth ,Fraxinus excelsior,Ash,Ash,20180214,532411,175405,-0.095359772110482993,51.462154872606
glaid_369415,Lambeth ,Fraxinus excelsior,Ash,Ash,20180214,532528,171169,-0.095268406704127603,51.424057810351776
glaid_369643,Lambeth ,Gleditsia tricanthos,Honey locust,Other,20180214,531061,180313,-0.11295882191420582,51.506570522435773
glaid_369717,Lambeth ,Ilex aquifolium,Holly,Other,20180214,532718,175703,-0.090841429617424016,51.464762985163624
glaid_369747,Lambeth ,Ilex species,Holly,Other,20180214,532665,175960,-0.091507884258742636,51.467077746545499
glaid_369904,Lambeth ,Malus species,Apple,Apple,20180214,530124,173024,-0.12914372668598917,51.441289249421658
glaid_370132,Lambeth ,Malus species,Apple,Apple,20180214,530967,175144,-0.11623889223031848,51.460146931985456
glaid_370263,Lambeth ,Malus tschonoskii,Apple,Apple,20180214,532630,171661,-0.093616639974618138,51.428458950279399
glaid_370377,Lambeth ,Malus tschonoskii,Apple,Apple,20180214,529233,173361,-0.14183353130879128,51.444519796153727
glaid_370436,Lambeth ,Malus tschonoskii,Apple,Apple,20180214,530606,177370,-0.12060191139480704,51.480229056456039
glaid_370777,Lambeth ,Platanus species,Plane,Plane,20180214,532063,174194,-0.10082795625535894,51.451355304123055
glaid_370817,Lambeth ,Platanus x acerifolia,Plane,Plane,20180214,530620,170611,-0.12290037077576141,51.41948660473097
glaid_370850,Lambeth ,Platanus x acerifolia,Plane,Plane,20180214,531235,172351,-0.113416878942617,51.434985149676081
glaid_371038,Lambeth ,Platanus x acerifolia,Plane,Plane,20180214,532153,175344,-0.099094402003112134,51.461662437678498
glaid_371318,Lambeth ,Platanus x acerifolia,Plane,Plane,20180214,530765,180009,-0.11734089458310158,51.503913507468198
glaid_371483,Lambeth ,Platanus x hispanica,Plane,Plane,20180214,530754,175289,-0.11924522957386392,51.461498225718088
glaid_371519,Lambeth ,Platanus x hispanica,Plane,Plane,20180214,530913,174932,-0.11709291659694578,51.458248822865585
glaid_372320,Lambeth ,Prunus 'kanzan',Cherry,Cherry,20180214,530914,170921,-0.11855733892103718,51.42220648884819
glaid_372355,Lambeth ,Prunus 'kanzan',Cherry,Cherry,20180214,530850,176116,-0.11755109899139837,51.468908814020367
glaid_372383,Lambeth ,Prunus padus,Cherry,Cherry,20180214,531102,172651,-0.11521109445657764,51.437709107766565
glaid_372491,Lambeth ,Prunus species,Cherry,Cherry,20180214,530222,170173,-0.12877308150012692,51.415639934983972
glaid_372596,Lambeth ,Prunus species,Cherry,Cherry,20180214,531812,172519,-0.10505846776799979,51.436359290691115
glaid_372626,Lambeth ,Prunus species,Cherry,Cherry,20180214,531725,171431,-0.10671387687848428,51.426595735633136
glaid_373271,Lambeth ,Pyrus calleryana 'chanticleer',Pear,Pear,20180214,530761,175295,-0.11914526008432016,51.461548779080289
glaid_373298,Lambeth ,Pyrus communis,Pear,Pear,20180214,530138,174345,-0.12845592939561612,51.453150313541279
glaid_373455,Lambeth ,Pyrus species,Pear,Pear,20180214,531088,177005,-0.11381008295729986,51.476843105088456
glaid_374076,Lambeth ,Sambucus nigra,Elder,Other,20180214,530633,171234,-0.12248567475833215,51.425078786682313
glaid_374722,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,529619,169821,-0.13757795006675022,51.412616572215995
glaid_374729,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,529517,169939,-0.13900221241524729,51.413699429960957
glaid_374730,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,529501,169956,-0.13922296820578556,51.413858507901828
glaid_374774,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,530475,170600,-0.12498144203536274,51.419418299532218
glaid_374806,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,530207,172560,-0.12812070851158644,51.437099442346806
glaid_374834,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,531182,171922,-0.11433913159826936,51.431141245505593
glaid_374979,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,529393,173466,-0.13949556938747693,51.445428735261316
glaid_375147,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,532184,171505,-0.10008090971853367,51.427153861539992
glaid_375191,Lambeth ,Sorbus x thuringiaca,Sorbus,Whitebeam,20180214,530156,176995,-0.12721479086218299,51.476968041393128
glaid_375275,Lambeth ,Taxus baccata,Yew,Other,20180214,530905,170926,-0.11868047306377402,51.42225522722061
glaid_375525,Lambeth ,Tilia species,Lime,Lime,20180214,531966,175001,-0.10191367779181298,51.458629939978877
glaid_375803,Lambeth ,Tilia species,Lime,Lime,20180214,530221,170936,-0.12851613743405529,51.422494525223669
